"date","update","ADM1_TH","new_case","total_case","new_death","total_death","ADM1_EN","ADM1_PCODE","Population","weeknum"
2021-03-20,434,"สมุทรสงคราม",0,73,0,1,"Samut Songkhram","TH75",152998,NA
2021-03-20,434,"สมุทรสาคร",275,16931,2,11,"Samut Sakhon","TH74",1580413,NA
2021-03-20,434,"สระบุรี",0,23,0,0,"Saraburi","TH19",802049,NA
2021-03-20,434,"สระแก้ว",0,15,0,0,"Sa Kaeo","TH27",565874,NA
2021-03-20,434,"สิงห์บุรี",0,17,0,0,"Sing Buri","TH17",155156,NA
2021-03-20,434,"สุพรรณบุรี",14,38,0,0,"Suphan Buri","TH72",748248,NA
2021-03-20,434,"สุราษฎร์ธานี",0,30,0,0,"Surat Thani","TH84",1051922,NA
2021-03-20,434,"สุรินทร์",0,14,0,1,"Surin","TH32",860410,NA
2021-03-20,434,"สุโขทัย",0,5,0,0,"Sukhothai","TH64",596662,NA
2021-03-20,434,"หนองคาย",0,5,0,0,"Nong Khai","TH43",379636,NA
2021-03-20,434,"หนองบัวลำภู",0,4,0,0,"Nong Bua Lam Phu","TH39",438010,NA
2021-03-20,434,"อำนาจเจริญ",0,4,0,0,"Amnat Charoen","TH37",203893,NA
2021-03-20,434,"อุดรธานี",0,11,0,0,"Udon Thani","TH41",1020066,NA
2021-03-20,434,"อุตรดิตถ์",0,6,0,0,"Uttaradit","TH53",371390,NA
2021-03-20,434,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998,NA
2021-03-20,434,"อุบลราชธานี",0,19,0,1,"Ubon Ratchathani","TH34",1614923,NA
2021-03-20,434,"อ่างทอง",0,124,0,0,"Ang Thong","TH15",216643,NA
2021-03-20,434,"เชียงราย",0,74,0,0,"Chiang Rai","TH57",1089821,NA
2021-03-20,434,"เชียงใหม่",0,67,0,1,"Chiang Mai","TH50",1809819,NA
2021-03-20,434,"เพชรบุรี",33,85,0,0,"Phetchaburi","TH76",456851,NA
2021-03-20,434,"เพชรบูรณ์",0,4,0,0,"Phetchabun","TH67",821626,NA
2021-03-20,434,"เลย",0,12,0,0,"Loei","TH42",446635,NA
2021-03-20,434,"แพร่",0,1,0,0,"Phrae","TH54",335189,NA
2021-03-20,434,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041,NA
2021-03-31,445,"กระบี่",0,27,0,0,"Krabi","TH81",347995,NA
2021-03-31,445,"กรุงเทพมหานคร",780,4844,3,35,"Bangkok","TH10",10709136,NA
2021-03-31,445,"กาญจนบุรี",0,16,0,0,"Kanchanaburi","TH71",778936,NA
2021-03-31,445,"กาฬสินธุ์",1,4,0,0,"Kalasin","TH46",664356,NA
2021-03-31,445,"กำแพงเพชร",0,2,0,0,"Kamphaeng Phet","TH62",842777,NA
2021-03-31,445,"ขอนแก่น",1,20,0,0,"Khon Kaen","TH40",1630099,NA
2021-03-31,445,"จันทบุรี",0,224,0,1,"Chanthaburi","TH22",442591,NA
2021-03-31,445,"ฉะเชิงเทรา",1,45,0,1,"Chachoengsao","TH24",738516,NA
2021-03-31,445,"ชลบุรี",31,1494,0,5,"Chon Buri","TH20",2147385,NA
2021-03-31,445,"ชัยนาท",0,11,0,0,"Chai Nat","TH18",234108,NA
2021-03-31,445,"ชัยภูมิ",0,11,0,0,"Chaiyaphum","TH36",764624,NA
2021-03-31,445,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213,NA
2021-03-31,445,"ตรัง",0,12,0,0,"Trang","TH92",540949,NA
2021-03-31,445,"ตราด",0,33,0,0,"Trat","TH23",264085,NA
2021-03-31,445,"ตาก",11,322,0,2,"Tak","TH63",510728,NA
2021-03-31,445,"นครนายก",0,18,0,0,"Nakhon Nayok","TH26",227464,NA
2021-03-31,445,"นครปฐม",21,193,1,1,"Nakhon Pathom","TH73",1028904,NA
2021-03-31,445,"นครพนม",0,3,0,0,"Nakhon Phanom","TH48",449625,NA
2021-03-31,445,"นครราชสีมา",0,32,0,0,"Nakhon Ratchasima","TH30",2368321,NA
2021-03-31,445,"นครศรีธรรมราช",0,16,0,1,"Nakhon Si Thammarat","TH80",1260910,NA
2021-03-31,445,"นครสวรรค์",2,15,0,0,"Nakhon Sawan","TH60",826586,NA
2021-03-31,445,"นนทบุรี",20,460,0,3,"Nonthaburi","TH12",1940476,NA
2021-03-31,445,"นราธิวาส",2,68,0,2,"Narathiwat","TH96",610304,NA
2021-03-31,445,"น่าน",0,1,0,0,"Nan","TH55",402916,NA
2021-03-31,445,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619,NA
2021-03-31,445,"บุรีรัมย์",0,15,0,1,"Buri Ram","TH31",985709,NA
2021-03-31,445,"ปทุมธานี",28,815,0,5,"Pathum Thani","TH13",2352209,NA
2021-03-31,445,"ประจวบคีรีขันธ์",0,25,0,2,"Prachuap Khiri Khan","TH77",454323,NA
2021-03-31,445,"ปราจีนบุรี",0,21,0,1,"Prachin Buri","TH25",669420,NA
2021-03-31,445,"ปัตตานี",0,97,0,1,"Pattani","TH94",557875,NA
2021-03-31,445,"พระนครศรีอยุธยา",0,68,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279,NA
2021-03-31,445,"พะเยา",0,4,0,1,"Phayao","TH56",313682,NA
2021-03-31,445,"พังงา",0,2,0,0,"Phangnga","TH82",254114,NA
2021-03-31,445,"พัทลุง",0,17,0,0,"Phatthalung","TH93",419456,NA
2021-03-31,445,"พิจิตร",0,10,0,1,"Phichit","TH66",475920,NA
2021-03-31,445,"พิษณุโลก",0,7,0,0,"Phitsanulok","TH65",938009,NA
2021-03-31,445,"ภูเก็ต",0,231,0,3,"Phuket","TH83",962681,NA
2021-03-31,445,"มหาสารคาม",1,22,0,2,"Maha Sarakham","TH44",655502,NA
2021-03-31,445,"มุกดาหาร",0,6,0,0,"Mukdahan","TH49",365780,NA
2021-03-31,445,"ยะลา",3,147,0,2,"Yala","TH95",409580,NA
2021-03-31,445,"ยโสธร",0,2,0,0,"Yasothon","TH35",385065,NA
2021-03-31,445,"ระนอง",0,1,0,0,"Ranong","TH85",340692,NA
2021-03-31,445,"ระยอง",0,602,0,1,"Rayong","TH21",1188389,NA
2021-03-31,445,"ราชบุรี",5,59,0,0,"Ratchaburi","TH70",721366,NA
2021-03-31,445,"ร้อยเอ็ด",0,4,0,0,"Roi Et","TH45",848096,NA
2021-03-31,445,"ลพบุรี",0,24,0,0,"Lop Buri","TH16",718935,NA
2021-03-31,445,"ลำปาง",0,7,0,0,"Lampang","TH52",632799,NA
2021-03-31,445,"ลำพูน",0,6,0,0,"Lamphun","TH51",377527,NA
2021-03-31,445,"ศรีสะเกษ",0,9,0,0,"Si Sa Ket","TH33",723648,NA
2021-03-31,445,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297,NA
2021-03-31,445,"สงขลา",0,149,0,0,"Songkhla","TH90",1574431,NA
2021-03-31,445,"สตูล",0,24,0,0,"Satun","TH91",270993,NA
2021-03-31,445,"สมุทรปราการ",40,813,0,4,"Samut Prakan","TH11",2968727,NA
2021-03-31,445,"สมุทรสงคราม",2,75,0,1,"Samut Songkhram","TH75",152998,NA
2021-03-31,445,"สมุทรสาคร",192,17123,0,11,"Samut Sakhon","TH74",1580413,NA
2021-03-31,445,"สระบุรี",0,23,0,0,"Saraburi","TH19",802049,NA
2021-03-31,445,"สระแก้ว",0,15,0,0,"Sa Kaeo","TH27",565874,NA
2021-03-31,445,"สิงห์บุรี",0,17,0,0,"Sing Buri","TH17",155156,NA
2021-03-31,445,"สุพรรณบุรี",1,39,0,0,"Suphan Buri","TH72",748248,NA
2021-03-31,445,"สุราษฎร์ธานี",0,30,0,0,"Surat Thani","TH84",1051922,NA
2021-03-31,445,"สุรินทร์",0,14,0,1,"Surin","TH32",860410,NA
2021-03-31,445,"สุโขทัย",0,5,0,0,"Sukhothai","TH64",596662,NA
2021-03-31,445,"หนองคาย",0,5,0,0,"Nong Khai","TH43",379636,NA
2021-03-31,445,"หนองบัวลำภู",1,5,0,0,"Nong Bua Lam Phu","TH39",438010,NA
2021-03-31,445,"อำนาจเจริญ",0,4,0,0,"Amnat Charoen","TH37",203893,NA
2021-03-31,445,"อุดรธานี",0,11,0,0,"Udon Thani","TH41",1020066,NA
2021-03-31,445,"อุตรดิตถ์",0,6,0,0,"Uttaradit","TH53",371390,NA
2021-03-31,445,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998,NA
2021-03-31,445,"อุบลราชธานี",0,19,0,1,"Ubon Ratchathani","TH34",1614923,NA
2021-03-31,445,"อ่างทอง",0,124,0,0,"Ang Thong","TH15",216643,NA
2021-03-31,445,"เชียงราย",0,74,0,0,"Chiang Rai","TH57",1089821,NA
2021-03-31,445,"เชียงใหม่",0,67,0,1,"Chiang Mai","TH50",1809819,NA
2021-03-31,445,"เพชรบุรี",7,92,0,0,"Phetchaburi","TH76",456851,NA
2021-03-31,445,"เพชรบูรณ์",0,4,0,0,"Phetchabun","TH67",821626,NA
2021-03-31,445,"เลย",0,12,0,0,"Loei","TH42",446635,NA
2021-03-31,445,"แพร่",0,1,0,0,"Phrae","TH54",335189,NA
2021-03-31,445,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041,NA
2021-04-06,451,"กระบี่",0,27,0,0,"Krabi","TH81",347995,NA
2021-04-06,451,"กรุงเทพมหานคร",329,5173,1,36,"Bangkok","TH10",10709136,NA
2021-04-06,451,"กาญจนบุรี",1,17,0,0,"Kanchanaburi","TH71",778936,NA
2021-04-06,451,"กาฬสินธุ์",0,4,0,0,"Kalasin","TH46",664356,NA
2021-04-06,451,"กำแพงเพชร",0,2,0,0,"Kamphaeng Phet","TH62",842777,NA
2021-04-06,451,"ขอนแก่น",2,22,0,0,"Khon Kaen","TH40",1630099,NA
2021-04-06,451,"จันทบุรี",0,224,0,1,"Chanthaburi","TH22",442591,NA
2021-04-06,451,"ฉะเชิงเทรา",0,45,0,1,"Chachoengsao","TH24",738516,NA
2021-04-06,451,"ชลบุรี",45,1539,0,5,"Chon Buri","TH20",2147385,NA
2021-04-06,451,"ชัยนาท",0,11,0,0,"Chai Nat","TH18",234108,NA
2021-04-06,451,"ชัยภูมิ",3,14,0,0,"Chaiyaphum","TH36",764624,NA
2021-04-06,451,"ชุมพร",2,23,0,3,"Chumphon","TH86",441213,NA
2021-04-06,451,"ตรัง",0,12,0,0,"Trang","TH92",540949,NA
2021-04-06,451,"ตราด",0,33,0,0,"Trat","TH23",264085,NA
2021-04-06,451,"ตาก",5,327,0,2,"Tak","TH63",510728,NA
2021-04-06,451,"นครนายก",0,18,0,0,"Nakhon Nayok","TH26",227464,NA
2021-04-06,451,"นครปฐม",9,202,0,1,"Nakhon Pathom","TH73",1028904,NA
2021-04-06,451,"นครพนม",0,3,0,0,"Nakhon Phanom","TH48",449625,NA
2021-04-06,451,"นครราชสีมา",0,32,0,0,"Nakhon Ratchasima","TH30",2368321,NA
2021-04-06,451,"นครศรีธรรมราช",0,16,0,1,"Nakhon Si Thammarat","TH80",1260910,NA
2021-04-06,451,"นครสวรรค์",0,15,0,0,"Nakhon Sawan","TH60",826586,NA
2021-04-06,451,"นนทบุรี",16,476,0,3,"Nonthaburi","TH12",1940476,NA
2021-04-06,451,"นราธิวาส",126,194,0,2,"Narathiwat","TH96",610304,NA
2021-04-06,451,"น่าน",0,1,0,0,"Nan","TH55",402916,NA
2021-04-06,451,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619,NA
2021-04-06,451,"บุรีรัมย์",0,15,0,1,"Buri Ram","TH31",985709,NA
2021-04-06,451,"ปทุมธานี",9,824,0,5,"Pathum Thani","TH13",2352209,NA
2021-04-06,451,"ประจวบคีรีขันธ์",2,27,0,2,"Prachuap Khiri Khan","TH77",454323,NA
2021-04-06,451,"ปราจีนบุรี",1,22,0,1,"Prachin Buri","TH25",669420,NA
2021-04-06,451,"ปัตตานี",0,97,0,1,"Pattani","TH94",557875,NA
2021-04-06,451,"พระนครศรีอยุธยา",2,70,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279,NA
2021-04-06,451,"พะเยา",0,4,0,1,"Phayao","TH56",313682,NA
2021-04-06,451,"พังงา",0,2,0,0,"Phangnga","TH82",254114,NA
2021-04-06,451,"พัทลุง",0,17,0,0,"Phatthalung","TH93",419456,NA
2021-04-06,451,"พิจิตร",0,10,0,1,"Phichit","TH66",475920,NA
2021-04-06,451,"พิษณุโลก",0,7,0,0,"Phitsanulok","TH65",938009,NA
2021-04-06,451,"ภูเก็ต",0,231,0,3,"Phuket","TH83",962681,NA
2021-04-06,451,"มหาสารคาม",0,22,0,2,"Maha Sarakham","TH44",655502,NA
2021-04-06,451,"มุกดาหาร",0,6,0,0,"Mukdahan","TH49",365780,NA
2021-04-06,451,"ยะลา",5,152,0,2,"Yala","TH95",409580,NA
2021-04-06,451,"ยโสธร",0,2,0,0,"Yasothon","TH35",385065,NA
2021-04-06,451,"ระนอง",0,1,0,0,"Ranong","TH85",340692,NA
2021-04-06,451,"ระยอง",0,602,0,1,"Rayong","TH21",1188389,NA
2021-04-06,451,"ราชบุรี",0,59,0,0,"Ratchaburi","TH70",721366,NA
2021-04-06,451,"ร้อยเอ็ด",0,4,0,0,"Roi Et","TH45",848096,NA
2021-04-06,451,"ลพบุรี",1,25,0,0,"Lop Buri","TH16",718935,NA
2021-04-06,451,"ลำปาง",0,7,0,0,"Lampang","TH52",632799,NA
2021-04-06,451,"ลำพูน",0,6,0,0,"Lamphun","TH51",377527,NA
2021-04-06,451,"ศรีสะเกษ",0,9,0,0,"Si Sa Ket","TH33",723648,NA
2021-04-06,451,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297,NA
2021-04-06,451,"สงขลา",0,149,0,0,"Songkhla","TH90",1574431,NA
2021-04-06,451,"สตูล",0,24,0,0,"Satun","TH91",270993,NA
2021-04-06,451,"สมุทรปราการ",54,867,0,4,"Samut Prakan","TH11",2968727,NA
2021-04-06,451,"สมุทรสงคราม",1,76,0,1,"Samut Songkhram","TH75",152998,NA
2021-04-06,451,"สมุทรสาคร",61,17184,0,11,"Samut Sakhon","TH74",1580413,NA
2021-04-06,451,"สระบุรี",0,23,0,0,"Saraburi","TH19",802049,NA
2021-04-06,451,"สระแก้ว",3,18,0,0,"Sa Kaeo","TH27",565874,NA
2021-04-06,451,"สิงห์บุรี",0,17,0,0,"Sing Buri","TH17",155156,NA
2021-04-06,451,"สุพรรณบุรี",21,60,0,0,"Suphan Buri","TH72",748248,NA
2021-04-06,451,"สุราษฎร์ธานี",6,36,0,0,"Surat Thani","TH84",1051922,NA
2021-04-06,451,"สุรินทร์",0,14,0,1,"Surin","TH32",860410,NA
2021-04-06,451,"สุโขทัย",0,5,0,0,"Sukhothai","TH64",596662,NA
2021-04-06,451,"หนองคาย",0,5,0,0,"Nong Khai","TH43",379636,NA
2021-04-06,451,"หนองบัวลำภู",0,5,0,0,"Nong Bua Lam Phu","TH39",438010,NA
2021-04-06,451,"อำนาจเจริญ",0,4,0,0,"Amnat Charoen","TH37",203893,NA
2021-04-06,451,"อุดรธานี",1,12,0,0,"Udon Thani","TH41",1020066,NA
2021-04-06,451,"อุตรดิตถ์",0,6,0,0,"Uttaradit","TH53",371390,NA
2021-04-06,451,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998,NA
2021-04-06,451,"อุบลราชธานี",0,19,0,1,"Ubon Ratchathani","TH34",1614923,NA
2021-04-06,451,"อ่างทอง",0,124,0,0,"Ang Thong","TH15",216643,NA
2021-04-06,451,"เชียงราย",0,74,0,0,"Chiang Rai","TH57",1089821,NA
2021-04-06,451,"เชียงใหม่",2,69,0,1,"Chiang Mai","TH50",1809819,NA
2021-04-06,451,"เพชรบุรี",0,92,0,0,"Phetchaburi","TH76",456851,NA
2021-04-06,451,"เพชรบูรณ์",0,4,0,0,"Phetchabun","TH67",821626,NA
2021-04-06,451,"เลย",1,13,0,0,"Loei","TH42",446635,NA
2021-04-06,451,"แพร่",0,1,0,0,"Phrae","TH54",335189,NA
2021-04-06,451,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041,NA
2021-04-13,458,"กระบี่",5,32,0,0,"Krabi","TH81",347995,NA
2021-04-13,458,"กรุงเทพมหานคร",1359,6532,0,36,"Bangkok","TH10",10709136,NA
2021-04-13,458,"กาญจนบุรี",16,33,0,0,"Kanchanaburi","TH71",778936,NA
2021-04-13,458,"กาฬสินธุ์",1,5,0,0,"Kalasin","TH46",664356,NA
2021-04-13,458,"กำแพงเพชร",7,9,0,0,"Kamphaeng Phet","TH62",842777,NA
2021-04-13,458,"ขอนแก่น",43,65,0,0,"Khon Kaen","TH40",1630099,NA
2021-04-13,458,"จันทบุรี",27,251,0,1,"Chanthaburi","TH22",442591,NA
2021-04-13,458,"ฉะเชิงเทรา",28,73,0,1,"Chachoengsao","TH24",738516,NA
2021-04-13,458,"ชลบุรี",549,2088,0,5,"Chon Buri","TH20",2147385,NA
2021-04-13,458,"ชัยนาท",2,13,0,0,"Chai Nat","TH18",234108,NA
2021-04-13,458,"ชัยภูมิ",5,19,0,0,"Chaiyaphum","TH36",764624,NA
2021-04-13,458,"ชุมพร",14,37,0,3,"Chumphon","TH86",441213,NA
2021-04-13,458,"ตรัง",4,16,0,0,"Trang","TH92",540949,NA
2021-04-13,458,"ตราด",10,43,0,0,"Trat","TH23",264085,NA
2021-04-13,458,"ตาก",6,333,0,2,"Tak","TH63",510728,NA
2021-04-13,458,"นครนายก",6,24,0,0,"Nakhon Nayok","TH26",227464,NA
2021-04-13,458,"นครปฐม",60,262,1,2,"Nakhon Pathom","TH73",1028904,NA
2021-04-13,458,"นครพนม",2,5,0,0,"Nakhon Phanom","TH48",449625,NA
2021-04-13,458,"นครราชสีมา",84,116,0,0,"Nakhon Ratchasima","TH30",2368321,NA
2021-04-13,458,"นครศรีธรรมราช",12,28,0,1,"Nakhon Si Thammarat","TH80",1260910,NA
2021-04-13,458,"นครสวรรค์",18,33,0,0,"Nakhon Sawan","TH60",826586,NA
2021-04-13,458,"นนทบุรี",60,536,0,3,"Nonthaburi","TH12",1940476,NA
2021-04-13,458,"นราธิวาส",178,372,1,3,"Narathiwat","TH96",610304,NA
2021-04-13,458,"น่าน",4,5,0,0,"Nan","TH55",402916,NA
2021-04-13,458,"บึงกาฬ",2,2,0,0,"Bueng Kan","TH38",306619,NA
2021-04-13,458,"บุรีรัมย์",22,37,0,1,"Buri Ram","TH31",985709,NA
2021-04-13,458,"ปทุมธานี",115,939,0,5,"Pathum Thani","TH13",2352209,NA
2021-04-13,458,"ประจวบคีรีขันธ์",263,290,0,2,"Prachuap Khiri Khan","TH77",454323,NA
2021-04-13,458,"ปราจีนบุรี",15,37,0,1,"Prachin Buri","TH25",669420,NA
2021-04-13,458,"ปัตตานี",3,100,0,1,"Pattani","TH94",557875,NA
2021-04-13,458,"พระนครศรีอยุธยา",35,105,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279,NA
2021-04-13,458,"พะเยา",4,8,0,1,"Phayao","TH56",313682,NA
2021-04-13,458,"พังงา",4,6,0,0,"Phangnga","TH82",254114,NA
2021-04-13,458,"พัทลุง",2,19,0,0,"Phatthalung","TH93",419456,NA
2021-04-13,458,"พิจิตร",3,13,0,1,"Phichit","TH66",475920,NA
2021-04-13,458,"พิษณุโลก",13,20,0,0,"Phitsanulok","TH65",938009,NA
2021-04-13,458,"ภูเก็ต",67,298,0,3,"Phuket","TH83",962681,NA
2021-04-13,458,"มหาสารคาม",6,28,0,2,"Maha Sarakham","TH44",655502,NA
2021-04-13,458,"มุกดาหาร",2,8,0,0,"Mukdahan","TH49",365780,NA
2021-04-13,458,"ยะลา",0,152,0,2,"Yala","TH95",409580,NA
2021-04-13,458,"ยโสธร",6,8,0,0,"Yasothon","TH35",385065,NA
2021-04-13,458,"ระนอง",0,1,0,0,"Ranong","TH85",340692,NA
2021-04-13,458,"ระยอง",83,685,0,1,"Rayong","TH21",1188389,NA
2021-04-13,458,"ราชบุรี",31,90,0,0,"Ratchaburi","TH70",721366,NA
2021-04-13,458,"ร้อยเอ็ด",8,12,0,0,"Roi Et","TH45",848096,NA
2021-04-13,458,"ลพบุรี",14,39,0,0,"Lop Buri","TH16",718935,NA
2021-04-13,458,"ลำปาง",10,17,0,0,"Lampang","TH52",632799,NA
2021-04-13,458,"ลำพูน",10,16,0,0,"Lamphun","TH51",377527,NA
2021-04-13,458,"ศรีสะเกษ",4,13,0,0,"Si Sa Ket","TH33",723648,NA
2021-04-13,458,"สกลนคร",4,5,0,0,"Sakon Nakhon","TH47",768297,NA
2021-04-13,458,"สงขลา",38,187,0,0,"Songkhla","TH90",1574431,NA
2021-04-13,458,"สตูล",0,24,0,0,"Satun","TH91",270993,NA
2021-04-13,458,"สมุทรปราการ",362,1229,0,4,"Samut Prakan","TH11",2968727,NA
2021-04-13,458,"สมุทรสงคราม",4,80,0,1,"Samut Songkhram","TH75",152998,NA
2021-04-13,458,"สมุทรสาคร",105,17289,0,11,"Samut Sakhon","TH74",1580413,NA
2021-04-13,458,"สระบุรี",35,58,0,0,"Saraburi","TH19",802049,NA
2021-04-13,458,"สระแก้ว",102,120,0,0,"Sa Kaeo","TH27",565874,NA
2021-04-13,458,"สิงห์บุรี",1,18,0,0,"Sing Buri","TH17",155156,NA
2021-04-13,458,"สุพรรณบุรี",43,103,0,0,"Suphan Buri","TH72",748248,NA
2021-04-13,458,"สุราษฎร์ธานี",22,58,0,0,"Surat Thani","TH84",1051922,NA
2021-04-13,458,"สุรินทร์",4,18,0,1,"Surin","TH32",860410,NA
2021-04-13,458,"สุโขทัย",5,10,0,0,"Sukhothai","TH64",596662,NA
2021-04-13,458,"หนองคาย",7,12,0,0,"Nong Khai","TH43",379636,NA
2021-04-13,458,"หนองบัวลำภู",4,9,0,0,"Nong Bua Lam Phu","TH39",438010,NA
2021-04-13,458,"อำนาจเจริญ",4,8,0,0,"Amnat Charoen","TH37",203893,NA
2021-04-13,458,"อุดรธานี",35,47,0,0,"Udon Thani","TH41",1020066,NA
2021-04-13,458,"อุตรดิตถ์",4,10,0,0,"Uttaradit","TH53",371390,NA
2021-04-13,458,"อุทัยธานี",6,7,0,0,"Uthai Thani","TH61",260998,NA
2021-04-13,458,"อุบลราชธานี",29,48,0,1,"Ubon Ratchathani","TH34",1614923,NA
2021-04-13,458,"อ่างทอง",8,132,0,0,"Ang Thong","TH15",216643,NA
2021-04-13,458,"เชียงราย",29,103,0,0,"Chiang Rai","TH57",1089821,NA
2021-04-13,458,"เชียงใหม่",877,946,0,1,"Chiang Mai","TH50",1809819,NA
2021-04-13,458,"เพชรบุรี",31,123,0,0,"Phetchaburi","TH76",456851,NA
2021-04-13,458,"เพชรบูรณ์",9,13,0,0,"Phetchabun","TH67",821626,NA
2021-04-13,458,"เลย",4,17,0,0,"Loei","TH42",446635,NA
2021-04-13,458,"แพร่",5,6,0,0,"Phrae","TH54",335189,NA
2021-04-13,458,"แม่ฮ่องสอน",5,10,0,0,"Mae Hong Son","TH58",187041,NA
2021-04-20,465,"กระบี่",28,60,0,0,"Krabi","TH81",347995,NA
2021-04-20,465,"กรุงเทพมหานคร",2355,8887,7,43,"Bangkok","TH10",10709136,NA
2021-04-20,465,"กาญจนบุรี",36,69,0,0,"Kanchanaburi","TH71",778936,NA
2021-04-20,465,"กาฬสินธุ์",25,30,0,0,"Kalasin","TH46",664356,NA
2021-04-20,465,"กำแพงเพชร",25,34,0,0,"Kamphaeng Phet","TH62",842777,NA
2021-04-20,465,"ขอนแก่น",108,173,0,0,"Khon Kaen","TH40",1630099,NA
2021-04-20,465,"จันทบุรี",30,281,0,1,"Chanthaburi","TH22",442591,NA
2021-04-20,465,"ฉะเชิงเทรา",96,169,0,1,"Chachoengsao","TH24",738516,NA
2021-04-20,465,"ชลบุรี",795,2883,0,5,"Chon Buri","TH20",2147385,NA
2021-04-20,465,"ชัยนาท",3,16,0,0,"Chai Nat","TH18",234108,NA
2021-04-20,465,"ชัยภูมิ",24,43,0,0,"Chaiyaphum","TH36",764624,NA
2021-04-20,465,"ชุมพร",25,62,0,3,"Chumphon","TH86",441213,NA
2021-04-20,465,"ตรัง",15,31,0,0,"Trang","TH92",540949,NA
2021-04-20,465,"ตราด",9,52,0,0,"Trat","TH23",264085,NA
2021-04-20,465,"ตาก",33,366,1,3,"Tak","TH63",510728,NA
2021-04-20,465,"นครนายก",16,40,0,0,"Nakhon Nayok","TH26",227464,NA
2021-04-20,465,"นครปฐม",181,443,0,2,"Nakhon Pathom","TH73",1028904,NA
2021-04-20,465,"นครพนม",41,46,0,0,"Nakhon Phanom","TH48",449625,NA
2021-04-20,465,"นครราชสีมา",154,270,0,0,"Nakhon Ratchasima","TH30",2368321,NA
2021-04-20,465,"นครศรีธรรมราช",54,82,0,1,"Nakhon Si Thammarat","TH80",1260910,NA
2021-04-20,465,"นครสวรรค์",117,150,0,0,"Nakhon Sawan","TH60",826586,NA
2021-04-20,465,"นนทบุรี",515,1051,0,3,"Nonthaburi","TH12",1940476,NA
2021-04-20,465,"นราธิวาส",102,474,0,3,"Narathiwat","TH96",610304,NA
2021-04-20,465,"น่าน",39,44,0,0,"Nan","TH55",402916,NA
2021-04-20,465,"บึงกาฬ",8,10,0,0,"Bueng Kan","TH38",306619,NA
2021-04-20,465,"บุรีรัมย์",35,72,1,2,"Buri Ram","TH31",985709,NA
2021-04-20,465,"ปทุมธานี",193,1132,1,6,"Pathum Thani","TH13",2352209,NA
2021-04-20,465,"ประจวบคีรีขันธ์",547,837,1,3,"Prachuap Khiri Khan","TH77",454323,NA
2021-04-20,465,"ปราจีนบุรี",37,74,0,1,"Prachin Buri","TH25",669420,NA
2021-04-20,465,"ปัตตานี",4,104,0,1,"Pattani","TH94",557875,NA
2021-04-20,465,"พระนครศรีอยุธยา",135,240,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279,NA
2021-04-20,465,"พะเยา",52,60,0,1,"Phayao","TH56",313682,NA
2021-04-20,465,"พังงา",15,21,0,0,"Phangnga","TH82",254114,NA
2021-04-20,465,"พัทลุง",32,51,0,0,"Phatthalung","TH93",419456,NA
2021-04-20,465,"พิจิตร",4,17,0,1,"Phichit","TH66",475920,NA
2021-04-20,465,"พิษณุโลก",159,179,0,0,"Phitsanulok","TH65",938009,NA
2021-04-20,465,"ภูเก็ต",157,455,0,3,"Phuket","TH83",962681,NA
2021-04-20,465,"มหาสารคาม",41,69,0,2,"Maha Sarakham","TH44",655502,NA
2021-04-20,465,"มุกดาหาร",6,14,0,0,"Mukdahan","TH49",365780,NA
2021-04-20,465,"ยะลา",7,159,0,2,"Yala","TH95",409580,NA
2021-04-20,465,"ยโสธร",10,18,0,0,"Yasothon","TH35",385065,NA
2021-04-20,465,"ระนอง",11,12,0,0,"Ranong","TH85",340692,NA
2021-04-20,465,"ระยอง",143,828,0,1,"Rayong","TH21",1188389,NA
2021-04-20,465,"ราชบุรี",78,168,0,0,"Ratchaburi","TH70",721366,NA
2021-04-20,465,"ร้อยเอ็ด",30,42,0,0,"Roi Et","TH45",848096,NA
2021-04-20,465,"ลพบุรี",47,86,0,0,"Lop Buri","TH16",718935,NA
2021-04-20,465,"ลำปาง",129,146,0,0,"Lampang","TH52",632799,NA
2021-04-20,465,"ลำพูน",165,181,0,0,"Lamphun","TH51",377527,NA
2021-04-20,465,"ศรีสะเกษ",48,61,0,0,"Si Sa Ket","TH33",723648,NA
2021-04-20,465,"สกลนคร",29,34,0,0,"Sakon Nakhon","TH47",768297,NA
2021-04-20,465,"สงขลา",231,418,0,0,"Songkhla","TH90",1574431,NA
2021-04-20,465,"สตูล",3,27,0,0,"Satun","TH91",270993,NA
